-,-,-,-,-,-,-
-,-,-,-,-,-,-
,1352,28819,13644,0.0953,2.16625,4,0.00163
,1776,38551,18194,0.0953,2.16625,4,0.00163
,2236,47818,22693,0.1981,4.2854,13,3.3E-4
,2706,57440,27242,0.1981,4.2854,13,3.3E-4
,3141,67017,31761,0.29175,6.412,19,0.00118
,3670,76516,36372,0.29175,6.412,19,0.00118
,4093,86065,40795,0.3885,8.40355,22,0.01123
,4518,95687,45302,0.3885,8.40355,22,0.01123
,4969,105280,49816,0.3885,8.40355,22,0.01123
,5420,114737,54304,0.4876,10.5664,3,1.3E-4
,5857,124459,58840,0.4876,10.5664,3,1.3E-4
,6287,134072,63376,0.591,12.79545,6,0.00108
,6780,143671,67939,0.591,12.79545,6,0.00108
,7211,153456,72489,0.69215,14.86565,15,3.8E-4
,7667,163085,76963,0.69215,14.86565,15,3.8E-4
,8089,172732,81497,0.79045,16.94915,1,0.00193
,8554,182428,86049,0.79045,16.94915,1,0.00193
,8983,191952,90552,0.79045,16.94915,1,0.00193
,9494,201599,95137,0.8866,19.15165,23,0.00368
,9960,211288,99667,0.8866,19.15165,23,0.00368
,10512,220555,104374,0.98735,21.09405,19,1.8E-4
,10962,230177,108915,0.98735,21.09405,19,1.8E-4
,11409,239714,113442,1.0906,23.0114,3,1.8E-4
,11877,249324,117985,1.0906,23.0114,3,1.8E-4
,12356,258755,122467,1.19205,25.0834,5,1.8E-4
,12836,268307,127031,1.19205,25.0834,5,1.8E-4
,13268,277865,131549,1.2876,27.05315,11,0.00483
,13757,287431,136112,1.2876,27.05315,11,0.00483
,14208,296834,140612,1.38345,29.16715,1,7.8E-4
,14672,306378,145138,1.38345,29.16715,1,7.8E-4
,15125,315867,149659,1.4803,31.23935,1,9.3E-4
,15593,325389,154212,1.4803,31.23935,1,9.3E-4
,16037,335012,158696,1.58085,33.3325,11,0.00733
,16488,344527,163260,1.58085,33.3325,11,0.00733
,16897,354095,167737,1.58085,33.3325,11,0.00733
,17337,363685,172218,1.6835,35.5487,11,8.0E-5
,17804,373203,176690,1.6835,35.5487,11,8.0E-5
,18223,382913,181252,1.7852,37.70555,7,1.8E-4
,18677,392512,185788,1.7852,37.70555,7,1.8E-4
,19108,402213,190249,1.8846,39.8829,24,0.00178
,19555,411813,194796,1.8846,39.8829,24,0.00178
,19993,421289,199370,1.8846,39.8829,24,0.00178
,20410,430767,203862,1.9848,42.02865,23,1.8E-4
,20871,440298,208441,1.9848,42.02865,23,1.8E-4
,21367,449802,213076,2.07965,44.1882,14,0.00173
,21837,459278,217575,2.07965,44.1882,14,0.00173
,22304,468959,222094,2.18515,46.1928,3,1.3E-4
,22751,478438,226606,2.18515,46.1928,3,1.3E-4
,23228,488091,231144,2.28,48.26955,1,0.00118
,23703,497636,235657,2.28,48.26955,1,0.00118
,24177,507192,240193,2.38115,50.23725,12,4.3E-4
,24635,516700,244761,2.38115,50.23725,12,4.3E-4
,25111,526194,249298,2.48605,52.25245,4,0.00263
,25560,535694,253890,2.48605,52.25245,4,0.00263
,25994,545278,258423,2.48605,52.25245,4,0.00263
,26488,554762,262962,2.5891,54.42315,1,0.00108
,26941,564433,267469,2.5891,54.42315,1,0.00108
,27433,573922,272021,2.69105,56.4482,8,0.00253
-,-,-,-,-,-,-
-,-,-,-,-,-,-
,1400,28717,13591,0.0979,1.9721,8,8.8E-4
,1832,38417,18123,0.0979,1.9721,8,8.8E-4
,2291,47898,22665,0.2024,4.1393,10,0.00308
,2740,57524,27180,0.2024,4.1393,10,0.00308
,3207,66797,31692,0.29825,6.2758,32,0.00158
,3701,76223,36264,0.29825,6.2758,32,0.00158
,4152,85663,40800,0.3985,8.2409,7,1.8E-4
,4594,95336,45335,0.3985,8.2409,7,1.8E-4
,5025,104847,49826,0.50105,10.46555,16,3.3E-4
,5485,114399,54348,0.50105,10.46555,16,3.3E-4
,5913,123956,58857,0.50105,10.46555,16,3.3E-4
,6367,133353,63338,0.5981,12.5772,2,2.3E-4
,6797,142854,67806,0.5981,12.5772,2,2.3E-4
,7272,152287,72392,0.70355,14.70715,2,9.8E-4
,7745,161767,76938,0.70355,14.70715,2,9.8E-4
,8203,171234,81506,0.7945,16.8261,14,9.8E-4
,8630,180812,85953,0.7945,16.8261,14,9.8E-4
,9067,190354,90487,0.89255,18.96285,17,1.8E-4
,9522,199941,94955,0.89255,18.96285,17,1.8E-4
,10010,209522,99456,0.99285,20.9865,1,6.8E-4
,10432,218857,103973,0.99285,20.9865,1,6.8E-4
,10893,228238,108538,0.99285,20.9865,1,6.8E-4
,11322,237820,113028,1.0939,23.2148,30,8.8E-4
,11790,247250,117621,1.0939,23.2148,30,8.8E-4
,12257,256654,122117,1.19625,25.30575,5,4.3E-4
,12702,266293,126603,1.19625,25.30575,5,4.3E-4
,13195,275958,131210,1.2983,27.29895,2,4.3E-4
,13636,285560,135744,1.2983,27.29895,2,4.3E-4
,14044,294881,140223,1.3946,29.4914,2,0.00533
,14495,304468,144732,1.3946,29.4914,2,0.00533
,14956,314050,149239,1.3946,29.4914,2,0.00533
,15390,323497,153704,1.4974,31.6079,1,0.00213
,15841,332949,158248,1.4974,31.6079,1,0.00213
,16305,342566,162769,1.59445,33.757,4,2.3E-4
,16786,352081,167278,1.59445,33.757,4,2.3E-4
,17209,361554,171788,1.69325,35.7991,12,0.00413
,17685,370907,176313,1.69325,35.7991,12,0.00413
,18210,380444,180888,1.7923,37.81965,1,0.00143
,18645,390198,185355,1.7923,37.81965,1,0.00143
,19124,399898,189913,1.8863,39.8603,6,1.3E-4
,19617,409331,194488,1.8863,39.8603,6,1.3E-4
,20096,418718,199081,1.9868,41.8252,3,5.3E-4
,20544,428342,203614,1.9868,41.8252,3,5.3E-4
,21003,437856,208183,2.08945,43.90935,12,6.3E-4
,21411,447515,212627,2.08945,43.90935,12,6.3E-4
,21881,457146,217219,2.08945,43.90935,12,6.3E-4
,22287,466677,221714,2.1912,46.12105,11,0.00133
,22774,476302,226296,2.1912,46.12105,11,0.00133
,23262,485950,230813,2.29235,48.1678,4,2.3E-4
,23680,495321,235306,2.29235,48.1678,4,2.3E-4
