-,-,-,-,-,-,-
-,-,-,-,-,-,-
-,-,-,-,-,-,-
,1239,38842,18002,0.1009,3.2016,71,0.00278
,1533,48608,22512,0.1009,3.2016,71,0.00278
,1816,58269,26959,0.1009,3.2016,71,0.00278
,2158,67899,31506,0.1967,6.355,48,2.3E-4
,2491,77599,36030,0.1967,6.355,48,2.3E-4
,2793,87192,40546,0.1967,6.355,48,2.3E-4
,3071,97039,44978,0.29265,9.4968,5,3.8E-4
,3360,106787,49430,0.29265,9.4968,5,3.8E-4
,3651,116594,53917,0.29265,9.4968,5,3.8E-4
,3942,126309,58386,0.29265,9.4968,5,3.8E-4
,4230,136037,62769,0.3911,12.8379,13,0.01023
,4524,145641,67206,0.3911,12.8379,13,0.01023
,4851,155233,71710,0.3911,12.8379,13,0.01023
,5172,164919,76201,0.48955,15.9713,8,5.3E-4
,5466,174490,80692,0.48955,15.9713,8,5.3E-4
,5774,184083,85181,0.48955,15.9713,8,5.3E-4
,6086,193553,89703,0.5893,19.16945,13,1.8E-4
,6369,203154,94179,0.5893,19.16945,13,1.8E-4
,6681,212939,98654,0.5893,19.16945,13,1.8E-4
,7009,222700,103168,0.68755,22.2863,6,8.8E-4
,7335,232274,107676,0.68755,22.2863,6,8.8E-4
,7627,242024,112130,0.68755,22.2863,6,8.8E-4
,7935,251506,116623,0.68755,22.2863,6,8.8E-4
,8224,261363,121068,0.78765,25.47445,1,0.00143
,8537,270979,125493,0.78765,25.47445,1,0.00143
,8859,280533,129974,0.78765,25.47445,1,0.00143
,9170,290215,134464,0.88365,28.61975,8,0.00418
,9491,299920,138986,0.88365,28.61975,8,0.00418
,9781,309521,143506,0.88365,28.61975,8,0.00418
,10094,319186,147960,0.977,31.77225,11,1.8E-4
,10372,328934,152428,0.977,31.77225,11,1.8E-4
,10692,338540,156921,0.977,31.77225,11,1.8E-4
,10984,348332,161374,0.977,31.77225,11,1.8E-4
,11295,357859,165852,1.0821,34.97575,12,0.00458
,11577,367821,170289,1.0821,34.97575,12,0.00458
,11857,377649,174716,1.0821,34.97575,12,0.00458
,12158,387409,179213,1.1762,38.35045,13,0.01128
,12470,396938,183679,1.1762,38.35045,13,0.01128
,12794,406564,188163,1.1762,38.35045,13,0.01128
,13112,416310,192621,1.2709,41.3748,20,5.8E-4
,13418,426116,197092,1.2709,41.3748,20,5.8E-4
,13728,435531,201535,1.2709,41.3748,20,5.8E-4
,14046,445251,206050,1.37225,44.4954,15,0.00728
,14344,455166,210515,1.37225,44.4954,15,0.00728
,14648,464919,214996,1.37225,44.4954,15,0.00728
,14956,474542,219460,1.37225,44.4954,15,0.00728
,15256,484129,223940,1.46965,47.7546,17,0.00293
,15541,493945,228440,1.46965,47.7546,17,0.00293
,15817,503681,232892,1.46965,47.7546,17,0.00293
,16130,513298,237378,1.5684,51.01905,4,2.3E-4
,16429,523041,241807,1.5684,51.01905,4,2.3E-4
,16731,532624,246289,1.5684,51.01905,4,2.3E-4
,17061,542291,250810,1.67465,54.16395,1,6.8E-4
,17380,552173,255286,1.67465,54.16395,1,6.8E-4
,17684,561913,259748,1.67465,54.16395,1,6.8E-4
