,1233,8741,4700,0.10405,0.679,1,5.8E-4
,2457,17493,9365,0.20305,1.46365,1,1.3E-4
,3645,26200,14014,0.30795,2.1488,2,4.8E-4
,4853,34984,18707,0.40975,2.862,1,1.3E-4
,6076,44042,23363,0.61515,4.3255,2,1.8E-4
,7345,52971,28064,0.70625,4.9941,0,3.3E-4
,8627,61757,32751,0.8068,5.6549,0,1.3E-4
,9834,70512,37408,0.90215,6.4228,1,1.3E-4
,11071,79374,42124,1.102,7.82165,1,2.8E-4
,12306,88010,46819,1.2042,8.5439,1,1.8E-4
,13521,96734,51461,1.30335,9.27035,4,1.8E-4
,14784,105406,56136,1.4057,9.96515,6,0.00108
,16007,114032,60803,1.6086,11.38725,6,1.3E-4
,17219,122836,65438,1.70385,12.1312,1,0.00338
,18514,131483,70146,1.8052,12.8106,1,1.8E-4
,19757,140198,74850,1.9071,13.5084,2,1.3E-4
,21104,148771,79556,2.1029,14.8155,0,0.00228
,22388,157489,84245,2.21165,15.4851,1,1.8E-4
,23638,166231,88925,2.31185,16.14655,1,1.3E-4
,24917,174957,93604,2.41145,16.88035,0,0.00123
,26169,183603,98221,2.61325,18.2612,1,3.8E-4
,27333,192544,102873,2.7181,19.024,2,2.3E-4
,28523,201273,107577,2.81575,19.76425,1,8.0E-5
,29747,209933,112241,2.91735,20.45785,3,1.8E-4
,30960,218512,116907,3.01565,21.191,0,3.8E-4
,32159,227278,121550,3.2178,22.6226,14,1.3E-4
,33435,236110,126271,3.31855,23.3335,17,0.00893
,34622,244848,130929,3.4249,24.02895,2,1.8E-4
,35868,253621,135642,3.52285,24.8315,9,1.8E-4
,37109,262531,140314,3.726,26.1857,7,1.3E-4
,38268,271499,144960,3.8219,26.97555,1,0.00183
,39553,280111,149687,3.9205,27.64525,0,1.8E-4
,40837,288830,154303,4.01555,28.3461,1,1.8E-4
,41981,297630,158963,4.10915,29.02305,0,8.0E-5
,43208,306311,163599,4.3034,30.51085,1,4.3E-4
,44355,315234,168240,4.40465,31.33425,1,3.3E-4
,45526,323947,172895,4.5016,32.0661,1,3.8E-4
,46815,332676,177650,4.6023,32.74285,4,0.00108
,48000,341426,182290,4.6952,33.44605,0,3.8E-4
,49252,350061,186941,4.89405,34.8951,1,2.3E-4
,50426,358858,191577,4.9888,35.65885,20,1.8E-4
,51591,367640,196218,5.0922,36.40575,1,0.00223
,52763,376530,200847,5.19115,37.1492,0,8.0E-5
,53927,385342,205440,5.2936,37.89655,1,1.3E-4
,55150,394299,210120,5.4866,39.38375,2,6.3E-4
,56418,403059,214838,5.58535,40.1117,6,3.8E-4
,57595,412004,219454,5.67855,40.8195,18,1.3E-4
,58750,420843,224033,5.77585,41.57685,1,1.8E-4
,59938,429678,228658,5.8745,42.3384,0,6.3E-4
,61219,438229,233402,6.0731,43.74175,0,1.3E-4
,62463,446807,238111,6.17125,44.46625,2,1.8E-4
