B,6850,45800,45880,45900,0,R0,45900,45900,45908,45928,0,R2,45928,55650,55780,55800,1,55800,1
B,7350,45900,45980,46000,0,R1,46000,46000,46008,46028,0,R2,46028,55800,58330,58350,11,58350,11
B,7400,46000,46580,46600,4,46600,4
B,7500,46600,46680,46700,0,R1,46700,46700,46708,46728,0,R2,46728,63300,63680,63700,1,63700,1
B,7650,46700,46880,46900,2,R1,46900,46900,46908,46928,0,R2,46928,63700,70280,70300,24,70300,26
B,7950,46900,48830,48850,9,48850,9
B,7950,48850,48930,48950,0,48950,0
B,8150,48950,49130,49150,1,49150,1
B,8300,49150,49330,49350,1,R0,49350,49350,49358,49378,0,R2,49378,72100,73530,73550,4,73550,5
B,8350,49350,49480,49500,1,R1,49500,49500,49508,49528,0,R2,49528,73550,76080,76100,7,76100,8
B,8400,49500,50080,50100,3,50100,3
B,8500,50100,50480,50500,2,R0,50500,50500,50508,50528,0,R3,50528,58700,61930,61950,12,61950,14
B,8550,50500,50680,50700,2,R0,50700,50700,50708,50728,0,R3,50728,61950,62530,62550,4,62550,6
B,8700,50700,50780,50800,0,50800,0
B,8750,50800,50880,50900,0,50900,0
B,8750,50900,51180,51200,2,R0,51200,51200,51208,51228,0,R3,51228,62550,63080,63100,2,63100,4
B,8800,51200,51330,51350,1,R1,51350,51350,51358,51378,0,R3,51378,63100,63480,63500,1,63500,2
B,8800,51350,51530,51550,1,R0,51550,51550,51558,51578,0,R3,51578,63500,63880,63900,2,63900,3
B,8850,51550,52230,52250,4,52250,4
B,8900,52250,52430,52450,1,R1,52450,52450,52458,52478,0,R3,52478,64000,65080,65100,5,65100,6
B,8900,52450,52630,52650,1,R0,52650,52650,52658,52678,0,R3,52678,65100,65230,65250,1,65250,2
B,9000,52650,52780,52800,1,R1,52800,52800,52808,52828,0,R3,52828,65250,66930,66950,8,66950,9
B,9400,52800,52880,52900,0,R1,52900,52900,52908,52928,0,R3,52928,66950,67430,67450,1,67450,1
B,9400,52900,54230,54250,7,R0,54250,54250,54258,54278,0,R3,54278,67450,70580,70600,12,70600,19
B,9450,54250,54930,54950,5,R1,54950,54950,54958,54978,0,R2,54978,76100,76180,76200,0,76200,5
B,10000,54950,55180,55200,2,55200,2
B,10200,55200,56430,56450,5,R0,56450,56450,56458,56478,0,R3,56478,70600,71780,71800,5,71800,10
B,10250,56450,57730,57750,5,R1,57750,57750,57758,57778,0,R3,57778,74750,75830,75850,5,75850,10
B,10450,57750,58980,59000,5,R1,59000,59000,59008,59028,0,R3,59028,78450,78630,78650,1,78650,6
B,10450,59000,59180,59200,1,R1,59200,59200,59208,59228,0,R3,59228,78650,81580,81600,12,81600,13
B,10500,59200,62980,63000,15,R1,63000,63000,63008,63028,0,R3,63028,90900,91030,91050,1,91050,16
B,10550,63000,63130,63150,1,R0,63150,63150,63158,63178,0,R2,63178,83000,83830,83850,4,83850,5
B,10550,63150,64530,64550,5,64550,5
B,10650,64550,65380,65400,5,65400,5
B,10800,65400,67380,67400,10,67400,10
B,11150,67400,67530,67550,1,R0,67550,67550,67558,67578,0,R3,67578,95050,95480,95500,2,95500,3
B,11200,67550,67730,67750,1,R0,67750,67750,67758,67778,0,R3,67778,95500,97230,97250,7,97250,8
B,11250,67750,69780,69800,9,R0,69800,69800,69808,69828,0,R2,69828,85250,87430,87450,7,87450,16
B,11550,69800,69930,69950,1,R0,69950,69950,69958,69978,0,R2,69978,87450,88980,89000,5,89000,6
B,11600,69950,70030,70050,0,70050,0
B,11750,70050,72830,72850,9,R0,72850,72850,72858,72878,0,R2,72878,91300,92680,92700,5,92700,14
B,11900,72850,73030,73050,1,73050,1
B,11950,73050,73730,73750,3,R0,73750,73750,73758,73778,0,R2,73778,92700,93330,93350,3,93350,6
B,12050,73750,74180,74200,2,74200,2
B,12150,74200,74630,74650,3,R1,74650,74650,74658,74678,0,R3,74678,107350,107930,107950,2,107950,5
B,12150,74650,74730,74750,0,R0,74750,74750,74758,74778,0,R2,74778,93350,93480,93500,1,93500,1
B,12200,74750,74880,74900,1,74900,1
B,12300,74900,74980,75000,0,R0,75000,75000,75008,75028,0,R2,75028,93500,93780,93800,1,93800,1
B,12350,75000,75080,75100,0,R1,75100,75100,75108,75128,0,R3,75128,107950,114180,114200,23,114200,23
B,12500,75100,75380,75400,2,R1,75400,75400,75408,75428,0,R3,75428,114200,114380,114400,1,114400,3
B,12650,75400,75580,75600,1,R0,75600,75600,75608,75628,0,R2,75628,93800,99380,99400,22,99400,23
B,12650,75600,75780,75800,1,R1,75800,75800,75808,75828,0,R3,75828,114400,116280,116300,8,116300,9
B,12850,75800,75880,75900,0,R1,75900,75900,75908,75928,0,R3,75928,116300,116780,116800,2,116800,2
B,13150,75900,78180,78200,10,78200,10
B,13150,78200,78380,78400,1,R1,78400,78400,78408,78428,0,R2,78428,99900,100530,100550,2,100550,3
B,13300,78400,78930,78950,3,R0,78950,78950,78958,78978,0,R2,78978,100550,102680,102700,10,102700,13
B,13350,78950,79180,79200,2,R0,79200,79200,79208,79228,0,R2,79228,102700,103930,103950,6,103950,8
B,13400,79200,79530,79550,2,R0,79550,79550,79558,79578,0,R2,79578,103950,104880,104900,3,104900,5
B,13650,79550,83530,83550,17,R0,83550,83550,83558,83578,0,R2,83578,111300,112930,112950,9,112950,26
B,13700,83550,83880,83900,2,R0,83900,83900,83908,83928,0,R2,83928,112950,113580,113600,2,113600,4
B,13900,83900,84030,84050,1,R1,84050,84050,84058,84078,0,R3,84078,118800,120480,120500,6,120500,7
B,13900,84050,89380,89400,17,R0,89400,89400,89408,89428,0,R2,89428,121050,121680,121700,3,121700,20
B,14200,89400,89480,89500,0,R1,89500,89500,89508,89528,0,R3,89528,132400,132480,132500,0,132500,0
B,14200,89500,90730,90750,7,R0,90750,90750,90758,90778,0,R2,90778,121800,121880,121900,0,121900,7
B,14300,90750,90930,90950,1,R0,90950,90950,90958,90978,0,R2,90978,121900,122980,123000,4,123000,5
B,14300,90950,91080,91100,1,R0,91100,91100,91108,91128,0,R2,91128,123000,123330,123350,1,123350,2
B,14350,91100,92480,92500,6,R0,92500,92500,92508,92528,0,R3,92528,136850,139030,139050,10,139050,16
B,14400,92500,92630,92650,1,R1,92650,92650,92658,92678,0,R2,92678,123350,126080,126100,11,126100,12
B,14500,92650,92780,92800,1,R0,92800,92800,92808,92828,0,R3,92828,139050,139480,139500,1,139500,2
B,14800,92800,92980,93000,2,R1,93000,93000,93008,93028,0,R2,93028,126100,126630,126650,2,126650,4
B,14900,93000,93180,93200,1,93200,1
B,14950,93200,93430,93450,2,93450,2
B,15000,93450,94630,94650,5,R0,94650,94650,94658,94678,0,R3,94678,139700,139930,139950,1,139950,6
B,15100,94650,94780,94800,1,94800,1
B,15400,94800,95930,95950,4,95950,4
B,15450,95950,96030,96050,0,R0,96050,96050,96058,96078,0,R2,96078,126650,129880,129900,11,129900,11
B,15600,96050,96330,96350,2,R0,96350,96350,96358,96378,0,R2,96378,129900,131830,131850,6,131850,8
B,15650,96350,96480,96500,1,96500,1
B,15700,96500,96930,96950,2,96950,2
B,15750,96950,97980,98000,4,R0,98000,98000,98008,98028,0,R3,98028,140750,142730,142750,8,142750,12
B,16000,98000,98180,98200,1,R1,98200,98200,98208,98228,0,R2,98228,131950,133930,133950,9,133950,10
B,16200,98200,98830,98850,3,98850,3
B,16400,98850,98930,98950,0,R0,98950,98950,98958,98978,0,R3,98978,142750,143930,143950,5,143950,5
B,16400,98950,99080,99100,1,R1,99100,99100,99108,99128,0,R2,99128,133950,134680,134700,6,134700,7
B,16550,99100,99430,99450,2,99450,2
B,16600,99450,100730,100750,7,100750,7
B,16600,100750,101280,101300,3,R1,101300,101300,101308,101328,0,R3,101328,147200,147280,147300,0,147300,3
B,16650,101300,101630,101650,2,101650,2
B,16700,101650,102830,102850,5,102850,5
B,16750,102850,102980,103000,1,R0,103000,103000,103008,103028,0,R2,103028,136200,137080,137100,3,137100,4
B,17300,103000,104180,104200,7,104200,7
B,17300,104200,105630,105650,8,R0,105650,105650,105658,105678,0,R2,105678,138100,139180,139200,6,139200,14
B,17400,105650,105780,105800,1,105800,1
B,17400,105800,105880,105900,0,105900,0
B,17400,105900,106030,106050,1,R0,106050,106050,106058,106078,0,R2,106078,139200,140330,140350,6,140350,7
B,17450,106050,106130,106150,0,R1,106150,106150,106158,106178,0,R3,106178,147300,147430,147450,1,147450,1
B,17650,106150,106330,106350,1,106350,1
B,17950,106350,106430,106450,0,R0,106450,106450,106458,106478,0,R2,106478,140350,140880,140900,2,140900,2
B,17950,106450,106530,106550,0,R0,106550,106550,106558,106578,0,R2,106578,140900,144530,144550,14,144550,14
B,18350,106550,108130,108150,9,R1,108150,108150,108158,108178,0,R3,108178,149500,150230,150250,3,150250,12
B,18350,108150,108280,108300,1,R1,108300,108300,108308,108328,0,R3,108328,150250,150630,150650,3,150650,4
B,18400,108300,108430,108450,1,108450,1
B,18450,108450,108530,108550,0,108550,0
B,18500,108550,109830,109850,5,109850,5
B,18500,109850,112680,112700,11,R0,112700,112700,112708,112728,0,R3,112728,154850,154980,155000,1,155000,12
B,18650,112700,112830,112850,1,R0,112850,112850,112858,112878,0,R3,112878,155000,156430,156450,5,156450,6
B,18700,112850,112980,113000,1,R0,113000,113000,113008,113028,0,R3,113028,156450,156680,156700,1,156700,2
B,18700,113000,115180,115200,9,R1,115200,115200,115208,115228,0,R3,115228,160050,160680,160700,3,160700,12
B,19100,115200,115330,115350,1,115350,1
B,19100,115350,115480,115500,1,115500,1
B,19150,115500,115580,115600,0,R1,115600,115600,115608,115628,0,R3,115628,160700,161730,161750,4,161750,4
B,19300,115600,115830,115850,2,R1,115850,115850,115858,115878,0,R3,115878,161750,164630,164650,12,164650,14
B,19350,115850,116130,116150,2,R0,116150,116150,116158,116178,0,R2,116178,150000,150380,150400,2,150400,4
B,19500,116150,116230,116250,0,R1,116250,116250,116258,116278,0,R2,116278,150400,150780,150800,1,150800,1
B,19650,116250,118130,118150,8,118150,8
B,19650,118150,118330,118350,1,118350,1
B,19800,118350,120880,120900,9,R1,120900,120900,120908,120928,0,R3,120928,166350,167330,167350,4,167350,13
B,19850,120900,120980,121000,0,R1,121000,121000,121008,121028,0,R3,121028,167350,170030,170050,10,170050,10
B,20050,121000,121130,121150,1,121150,1
B,20100,121150,121330,121350,1,121350,1
B,20100,121350,121930,121950,3,R1,121950,121950,121958,121978,0,R3,121978,170050,171680,171700,6,171700,9
B,20400,121950,123580,123600,7,123600,7
B,20500,123600,123780,123800,1,R0,123800,123800,123808,123828,0,R3,123828,171700,173030,173050,5,173050,6
B,20650,123800,125330,125350,6,125350,6
B,20750,125350,126330,126350,5,R0,126350,126350,126358,126378,0,R3,126378,173050,174930,174950,5,174950,10
B,20900,126350,126580,126600,2,126600,2
B,20900,126600,128180,128200,7,R0,128200,128200,128208,128228,0,R2,128228,154100,155830,155850,7,155850,14
B,21050,128200,128380,128400,1,128400,1
B,21150,128400,128480,128500,0,R1,128500,128500,128508,128528,0,R3,128528,182800,183230,183250,1,183250,1
B,21250,128500,128630,128650,1,R0,128650,128650,128658,128678,0,R2,128678,155850,156830,156850,4,156850,5
B,21250,128650,129030,129050,2,R0,129050,129050,129058,129078,0,R2,129078,156850,157780,157800,3,157800,5
B,21500,129050,130180,130200,4,R1,130200,130200,130208,130228,0,R2,130228,157800,158080,158100,1,158100,5
B,21600,130200,130430,130450,2,130450,2
B,21750,130450,130730,130750,2,R0,130750,130750,130758,130778,0,R3,130778,183250,186830,186850,16,186850,18
B,21800,130750,131230,131250,3,131250,3
B,21950,131250,131430,131450,1,R1,131450,131450,131458,131478,0,R2,131478,158100,160380,160400,8,160400,9
B,22100,131450,132430,132450,4,R0,132450,132450,132458,132478,0,R2,132478,160400,160480,160500,0,160500,4
B,22300,132450,132530,132550,0,R0,132550,132550,132558,132578,0,R2,132578,160500,162580,162600,8,162600,8
B,22300,132550,133030,133050,3,R1,133050,133050,133058,133078,0,R2,133078,168000,168230,168250,1,168250,4
B,22450,133050,135330,135350,9,R1,135350,135350,135358,135378,0,R2,135378,169050,169230,169250,1,169250,10
B,22450,135350,135980,136000,3,136000,3
B,22450,136000,136530,136550,3,R0,136550,136550,136558,136578,0,R3,136578,186850,186930,186950,0,186950,3
B,22700,136550,136980,137000,3,137000,3
B,22700,137000,137880,137900,6,R0,137900,137900,137908,137928,0,R3,137928,190650,190780,190800,1,190800,7
B,22800,137900,137980,138000,0,138000,0
B,22900,138000,142430,142450,15,R1,142450,142450,142458,142478,0,R3,142478,201100,202280,202300,4,202300,19
B,22950,142450,142580,142600,1,142600,1
B,23000,142600,143030,143050,3,R1,143050,143050,143058,143078,0,R3,143078,202300,202380,202400,0,202400,3
B,23050,143050,143180,143200,1,R0,143200,143200,143208,143228,0,R2,143228,169350,169780,169800,1,169800,2
B,23800,143200,143380,143400,2,R0,143400,143400,143408,143428,0,R2,143428,169800,169880,169900,0,169900,2
B,23800,143400,143530,143550,1,143550,1
B,23900,143550,143680,143700,1,143700,1
B,23950,143700,143980,144000,2,R0,144000,144000,144008,144028,0,R2,144028,169900,170380,170400,1,170400,3
B,24000,144000,144080,144100,0,R1,144100,144100,144108,144128,0,R3,144128,202400,203280,203300,3,203300,3
B,24000,144100,145730,145750,6,R1,145750,145750,145758,145778,0,R3,145778,203700,204530,204550,3,204550,9
B,24000,145750,145980,146000,2,146000,2
B,24050,146000,146180,146200,2,R1,146200,146200,146208,146228,0,R3,146228,204550,206580,206600,9,206600,11
B,24150,146200,146580,146600,2,146600,2
B,24200,146600,148630,148650,9,R0,148650,148650,148658,148678,0,R3,148678,211800,212380,212400,3,212400,12
B,24200,148650,149180,149200,4,R0,149200,149200,149208,149228,0,R3,149228,212400,212480,212500,0,212500,4
B,24250,149200,149530,149550,2,R1,149550,149550,149558,149578,0,R2,149578,171550,172180,172200,4,172200,6
B,24300,149550,149630,149650,0,R0,149650,149650,149658,149678,0,R3,149678,212500,214080,214100,7,214100,7
B,24450,149650,149780,149800,1,R0,149800,149800,149808,149828,0,R3,149828,214100,214680,214700,3,214700,4
B,24550,149800,149980,150000,1,R1,150000,150000,150008,150028,0,R2,150028,172200,175380,175400,11,175400,12
B,24650,150000,150930,150950,4,150950,4
B,24800,150950,153780,153800,12,R0,153800,153800,153808,153828,0,R2,153828,182200,182930,182950,4,182950,16
B,24850,153800,153930,153950,1,R0,153950,153950,153958,153978,0,R2,153978,182950,183030,183050,0,183050,1
B,24850,153950,154130,154150,2,154150,2
B,24850,154150,154680,154700,4,154700,4
B,25000,154700,154830,154850,1,154850,1
B,25050,154850,155080,155100,2,R0,155100,155100,155108,155128,0,R3,155128,214700,215280,215300,3,215300,5
B,25050,155100,155280,155300,2,R1,155300,155300,155308,155328,0,R3,155328,215300,215530,215550,1,215550,3
B,25050,155300,155480,155500,2,155500,2
B,25100,155500,156230,156250,5,R0,156250,156250,156258,156278,0,R3,156278,218000,218130,218150,1,218150,6
B,25150,156250,156430,156450,1,R0,156450,156450,156458,156478,0,R3,156478,218150,221330,221350,14,221350,15
B,25250,156450,156580,156600,1,R1,156600,156600,156608,156628,0,R3,156628,221350,234180,234200,51,234200,52
B,25450,156600,156680,156700,0,R0,156700,156700,156708,156728,0,R3,156728,234200,235030,235050,3,235050,3
B,25550,156700,160930,160950,15,R1,160950,160950,160958,160978,0,R2,160978,186350,186480,186500,1,186500,16
B,25600,160950,161030,161050,0,R0,161050,161050,161058,161078,0,R2,161078,186500,186580,186600,0,186600,0
B,25650,161050,161130,161150,0,R0,161150,161150,161158,161178,0,R2,161178,186600,190130,190150,12,190150,12
B,25750,161150,161280,161300,1,R0,161300,161300,161308,161328,0,R2,161328,190150,192330,192350,7,192350,8
B,26100,161300,161930,161950,3,161950,3
B,26450,161950,162080,162100,1,162100,1
B,26450,162100,162330,162350,2,R0,162350,162350,162358,162378,0,R3,162378,237000,237130,237150,1,237150,3
B,26800,162350,164080,164100,7,164100,7
B,26850,164100,164180,164200,0,R1,164200,164200,164208,164228,0,R3,164228,237150,238380,238400,6,238400,6
B,26850,164200,165130,165150,6,R0,165150,165150,165158,165178,0,R2,165178,192750,193880,193900,4,193900,10
B,26900,165150,165230,165250,0,165250,0
B,26950,165250,165530,165550,2,R1,165550,165550,165558,165578,0,R3,165578,238550,241380,241400,13,241400,15
B,27100,165550,165680,165700,1,R0,165700,165700,165708,165728,0,R2,165728,193900,193980,194000,0,194000,1
B,27150,165700,165830,165850,1,R1,165850,165850,165858,165878,0,R3,165878,241400,241980,242000,3,242000,4
B,27250,165850,167680,167700,9,167700,9
B,27300,167700,167830,167850,1,R1,167850,167850,167858,167878,0,R2,167878,194650,194830,194850,1,194850,2
B,27300,167850,167980,168000,1,R0,168000,168000,168008,168028,0,R3,168028,242000,243680,243700,7,243700,8
B,27700,168000,168080,168100,0,R1,168100,168100,168108,168128,0,R2,168128,194850,194930,194950,0,194950,0
B,27750,168100,169780,169800,9,169800,9
B,27800,169800,169980,170000,1,R0,170000,170000,170008,170028,0,R2,170028,194950,199030,199050,15,199050,16
B,27850,170000,170130,170150,1,170150,1
B,27900,170150,172030,172050,6,R1,172050,172050,172058,172078,0,R2,172078,200950,203530,203550,10,203550,16
B,27950,172050,172330,172350,3,172350,3
B,28200,172350,174180,174200,8,174200,8
B,28250,174200,174380,174400,2,R0,174400,174400,174408,174428,0,R2,174428,204800,205480,205500,2,205500,4
B,28250,174400,174630,174650,2,R1,174650,174650,174658,174678,0,R2,174678,205500,207380,207400,7,207400,9
B,28300,174650,175680,175700,5,R0,175700,175700,175708,175728,0,R2,175728,207400,209530,209550,8,209550,13
B,28450,175700,175830,175850,1,R1,175850,175850,175858,175878,0,R2,175878,209550,211030,211050,9,211050,10
B,28450,175850,176030,176050,1,R1,176050,176050,176058,176078,0,R2,176078,211050,211180,211200,1,211200,2
B,28550,176050,176780,176800,4,176800,4
B,28600,176800,177530,177550,4,177550,4
B,28600,177550,177680,177700,1,R0,177700,177700,177708,177728,0,R2,177728,211600,212980,213000,6,213000,7
B,28650,177700,180730,180750,13,180750,13
B,28700,180750,181380,181400,3,R0,181400,181400,181408,181428,0,R3,181428,256250,257780,257800,5,257800,8
B,28750,181400,183280,183300,8,R1,183300,183300,183308,183328,0,R2,183328,215050,216030,216050,3,216050,11
B,28900,183300,183430,183450,1,183450,1
B,28950,183450,183580,183600,1,R0,183600,183600,183608,183628,0,R2,183628,216050,217430,217450,7,217450,8
B,28950,183600,185330,185350,8,R0,185350,185350,185358,185378,0,R2,185378,217450,217530,217550,0,217550,8
B,29500,185350,185980,186000,3,R1,186000,186000,186008,186028,0,R2,186028,221100,223930,223950,12,223950,15
B,29600,186000,186130,186150,1,R0,186150,186150,186158,186178,0,R3,186178,257800,257880,257900,0,257900,1
B,29800,186150,186330,186350,2,186350,2
B,29800,186350,187680,187700,7,R0,187700,187700,187708,187728,0,R3,187728,259550,260680,260700,3,260700,10
B,29900,187700,188280,188300,4,R0,188300,188300,188308,188328,0,R2,188328,224650,227380,227400,13,227400,17
B,29900,188300,191280,191300,11,R1,191300,191300,191308,191328,0,R2,191328,229650,231130,231150,6,231150,17
B,30000,191300,191430,191450,1,R1,191450,191450,191458,191478,0,R2,191478,231150,231580,231600,2,231600,3
B,30000,191450,193580,193600,8,193600,8
B,30050,193600,195230,195250,6,R1,195250,195250,195258,195278,0,R2,195278,232300,232930,232950,3,232950,9
B,30300,195250,198080,198100,14,R0,198100,198100,198108,198128,0,R3,198128,263400,265430,265450,9,265450,23
B,30550,198100,200380,200400,8,R0,200400,200400,200408,200428,0,R3,200428,267400,267930,267950,3,267950,11
B,30650,200400,200480,200500,0,R0,200500,200500,200508,200528,0,R3,200528,267950,268030,268050,0,268050,0
B,30650,200500,200730,200750,2,200750,2
B,30700,200750,202180,202200,7,R0,202200,202200,202208,202228,0,R3,202228,273000,273080,273100,0,273100,7
B,30700,202200,206930,206950,19,R1,206950,206950,206958,206978,0,R3,206978,279800,279930,279950,1,279950,20
B,30800,206950,207680,207700,4,207700,4
B,30850,207700,207880,207900,1,R1,207900,207900,207908,207928,0,R3,207928,283400,285630,285650,7,285650,8
B,30950,207900,208030,208050,1,R0,208050,208050,208058,208078,0,R3,208078,285650,286130,286150,2,286150,3
B,31000,208050,208130,208150,0,R0,208150,208150,208158,208178,0,R3,208178,286150,288330,288350,8,288350,8
B,31200,208150,208530,208550,2,208550,2
B,31350,208550,208680,208700,1,R1,208700,208700,208708,208728,0,R2,208728,233400,234530,234550,4,234550,5
B,31450,208700,209530,209550,3,209550,3
B,31500,209550,209630,209650,0,R0,209650,209650,209658,209678,0,R3,209678,288350,290180,290200,7,290200,7
B,31550,209650,209780,209800,1,209800,1
B,31900,209800,210380,210400,3,210400,3
B,32050,210400,211130,211150,4,R1,211150,211150,211158,211178,0,R3,211178,290200,290430,290450,1,290450,5
B,32100,211150,211230,211250,0,211250,0
B,32150,211250,211980,212000,3,R1,212000,212000,212008,212028,0,R3,212028,291550,291980,292000,2,292000,5
B,32150,212000,212730,212750,7,R0,212750,212750,212758,212778,0,R2,212778,234750,237280,237300,9,237300,16
B,32500,212750,214480,214500,8,R0,214500,214500,214508,214528,0,R3,214528,292650,296080,296100,15,296100,23
B,32550,214500,214730,214750,2,R1,214750,214750,214758,214778,0,R2,214778,242150,242230,242250,0,242250,2
B,32600,214750,214980,215000,2,R0,215000,215000,215008,215028,0,R3,215028,296100,296980,297000,2,297000,4
B,32800,215000,215130,215150,1,R0,215150,215150,215158,215178,0,R3,215178,297000,298380,298400,4,298400,5
B,33000,215150,215280,215300,1,R1,215300,215300,215308,215328,0,R2,215328,242250,242980,243000,5,243000,6
B,33000,215300,215530,215550,2,R1,215550,215550,215558,215578,0,R2,215578,243000,243180,243200,2,243200,4
B,33050,215550,216480,216500,4,R0,216500,216500,216508,216528,0,R2,216528,243200,244080,244100,4,244100,8
B,33050,216500,218830,218850,9,R0,218850,218850,218858,218878,0,R3,218878,298400,299030,299050,2,299050,11
B,33350,218850,219180,219200,2,R0,219200,219200,219208,219228,0,R3,219228,299050,299230,299250,1,299250,3
B,33500,219200,219330,219350,1,R0,219350,219350,219358,219378,0,R3,219378,299250,299580,299600,1,299600,2
