A,3950,29600,29730,29750,1,R0,29750,29750,29758,29778,0,R3,29778,39000,39730,39750,2,39750,3
A,4100,29750,30480,30500,3,30500,3
A,4100,30500,32580,32600,8,R0,32600,32600,32608,32628,0,R3,32628,40650,42530,42550,9,42550,17
A,4150,32600,35480,35500,15,R0,35500,35500,35508,35528,0,R2,35528,35700,39580,39600,13,39600,28
A,4200,35500,36230,36250,4,R1,36250,36250,36258,36278,0,R2,36278,39600,40830,40850,4,40850,8
A,4200,36250,36480,36500,2,36500,2
A,4300,36500,36630,36650,1,36650,1
A,4450,36650,36780,36800,1,R0,36800,36800,36808,36828,0,R2,36828,40850,41930,41950,4,41950,5
A,4550,36800,36980,37000,1,37000,1
A,4600,37000,37880,37900,3,R0,37900,37900,37908,37928,0,R2,37928,41950,42030,42050,0,42050,3
A,4750,37900,38030,38050,1,R1,38050,38050,38058,38078,0,R3,38078,48600,53130,53150,17,53150,18
A,4800,38050,40030,40050,7,R0,40050,40050,40058,40078,0,R3,40078,56350,56980,57000,3,57000,10
A,5000,40050,40180,40200,1,R1,40200,40200,40208,40228,0,R2,40228,42050,42830,42850,4,42850,5
A,5000,40200,40380,40400,1,40400,1
A,5250,40400,40730,40750,2,40750,2
A,5300,40750,41330,41350,4,41350,4
A,5450,41350,42730,42750,6,R0,42750,42750,42758,42778,0,R2,42778,46350,46530,46550,1,46550,7
A,5450,42750,43580,43600,4,R1,43600,43600,43608,43628,0,R2,43628,46550,48980,49000,10,49000,14
A,5500,43600,43780,43800,1,R1,43800,43800,43808,43828,0,R2,43828,49000,49980,50000,5,50000,6
A,5550,43800,43880,43900,0,R0,43900,43900,43908,43928,0,R2,43928,50000,52330,52350,9,52350,9
A,5600,43900,43980,44000,0,R0,44000,44000,44008,44028,0,R2,44028,52350,53280,53300,4,53300,4
A,5700,44000,44330,44350,2,R0,44350,44350,44358,44378,0,R2,44378,53300,54030,54050,3,54050,5
A,5800,44350,44630,44650,2,44650,2
A,5850,44650,44780,44800,1,44800,1
A,5950,44800,44980,45000,1,45000,1
A,5950,45000,45130,45150,1,45150,1
A,6100,45150,45230,45250,0,R1,45250,45250,45258,45278,0,R2,45278,54050,54230,54250,1,54250,1
A,6550,45250,45330,45350,0,R0,45350,45350,45358,45378,0,R2,45378,54250,55130,55150,3,55150,3
A,6700,45350,46230,46250,5,R1,46250,46250,46258,46278,0,R2,46278,58350,63280,63300,21,63300,26
A,6800,46250,46330,46350,0,46350,0
A,6850,46350,47030,47050,4,47050,4
A,6900,47050,47180,47200,1,R0,47200,47200,47208,47228,0,R3,47228,57000,57080,57100,0,57100,1
A,7000,47200,47380,47400,1,R0,47400,47400,47408,47428,0,R3,47428,57100,57880,57900,3,57900,4
A,7000,47400,47580,47600,1,47600,1
A,7050,47600,48330,48350,3,R1,48350,48350,48358,48378,0,R2,48378,70300,71630,71650,6,71650,9
A,7250,48350,48530,48550,1,48550,1
A,7250,48550,48630,48650,0,R1,48650,48650,48658,48678,0,R2,48678,71650,72080,72100,1,72100,1
A,7450,48650,50230,50250,6,R1,50250,50250,50258,50278,0,R3,50278,57900,58680,58700,3,58700,9
A,7700,50250,51730,51750,7,R1,51750,51750,51758,51778,0,R3,51778,63900,63980,64000,0,64000,7
A,7700,51750,56280,56300,19,56300,19
A,7750,56300,56730,56750,2,R0,56750,56750,56758,56778,0,R3,56778,71800,71930,71950,1,71950,3
A,7950,56750,56980,57000,2,R0,57000,57000,57008,57028,0,R3,57028,71950,72480,72500,2,72500,4
A,8200,57000,57080,57100,0,R1,57100,57100,57108,57128,0,R3,57128,72500,73280,73300,5,73300,5
A,8350,57100,57480,57500,2,R1,57500,57500,57508,57528,0,R3,57528,73300,74730,74750,8,74750,10
A,8350,57500,57880,57900,3,R0,57900,57900,57908,57928,0,R3,57928,75850,78430,78450,10,78450,13
A,8650,57900,58030,58050,1,58050,1
A,8800,58050,58130,58150,0,R0,58150,58150,58158,58178,0,R2,58178,76200,78030,78050,8,78050,8
A,8950,58150,58280,58300,1,R0,58300,58300,58308,58328,0,R2,58328,78050,78230,78250,1,78250,2
A,9050,58300,58430,58450,1,58450,1
A,9150,58450,58530,58550,0,58550,0
A,9300,58550,59630,59650,6,59650,6
A,9350,59650,59830,59850,1,R0,59850,59850,59858,59878,0,R2,59878,78250,82330,82350,14,82350,15
A,9350,59850,60530,60550,4,R0,60550,60550,60558,60578,0,R3,60578,81600,82680,82700,4,82700,8
A,9450,60550,60730,60750,1,R0,60750,60750,60758,60778,0,R3,60778,82700,84480,84500,7,84500,8
A,9450,60750,60930,60950,1,R1,60950,60950,60958,60978,0,R3,60978,84500,84780,84800,1,84800,2
A,9700,60950,61080,61100,1,61100,1
A,9750,61100,61180,61200,0,R0,61200,61200,61208,61228,0,R3,61228,84800,86130,86150,4,86150,4
A,10050,61200,61380,61400,1,R1,61400,61400,61408,61428,0,R3,61428,86150,87180,87200,4,87200,5
A,10100,61400,61480,61500,0,61500,0
A,10200,61500,61830,61850,2,R1,61850,61850,61858,61878,0,R3,61878,87200,87280,87300,0,87300,2
A,10400,61850,62030,62050,1,R1,62050,62050,62058,62078,0,R3,62078,87300,87580,87600,1,87600,2
A,10550,62050,62230,62250,1,R0,62250,62250,62258,62278,0,R2,62278,82350,82530,82550,1,82550,2
A,10650,62250,62380,62400,1,R1,62400,62400,62408,62428,0,R3,62428,87600,90730,90750,11,90750,12
A,10700,62400,62580,62600,1,R0,62600,62600,62608,62628,0,R2,62628,82550,82980,83000,1,83000,2
A,11100,62600,62780,62800,1,R1,62800,62800,62808,62828,0,R3,62828,90750,90880,90900,1,90900,2
A,11100,62800,63280,63300,3,R0,63300,63300,63308,63328,0,R2,63328,83850,84980,85000,4,85000,7
A,11100,63300,63430,63450,1,R1,63450,63450,63458,63478,0,R3,63478,91050,91430,91450,2,91450,3
A,11200,63450,63580,63600,1,R1,63600,63600,63608,63628,0,R3,63628,91450,91630,91650,2,91650,3
A,11250,63600,63830,63850,2,63850,2
A,11350,63850,64730,64750,4,64750,4
A,11450,64750,65180,65200,2,R1,65200,65200,65208,65228,0,R3,65228,91650,91730,91750,0,91750,2
A,11500,65200,65530,65550,2,R1,65550,65550,65558,65578,0,R3,65578,91750,94780,94800,11,94800,13
A,11500,65550,66530,66550,5,66550,5
A,11550,66550,66680,66700,1,R0,66700,66700,66708,66728,0,R3,66728,94800,95030,95050,1,95050,2
A,11550,66700,66880,66900,1,66900,1
A,11650,66900,68080,68100,5,R1,68100,68100,68108,68128,0,R3,68128,97250,97530,97550,1,97550,6
A,11850,68100,68230,68250,1,R1,68250,68250,68258,68278,0,R3,68278,97550,97780,97800,1,97800,2
A,12200,68250,68430,68450,2,R0,68450,68450,68458,68478,0,R2,68478,85000,85130,85150,1,85150,3
A,12250,68450,68630,68650,1,68650,1
A,12300,68650,68880,68900,2,68900,2
A,12400,68900,69030,69050,1,R1,69050,69050,69058,69078,0,R3,69078,97800,100680,100700,11,100700,12
A,12550,69050,69230,69250,1,R1,69250,69250,69258,69278,0,R3,69278,100700,101030,101050,2,101050,3
A,12700,69250,69380,69400,1,R0,69400,69400,69408,69428,0,R2,69428,85150,85230,85250,0,85250,1
A,12750,69400,70280,70300,4,R1,70300,70300,70308,70328,0,R3,70328,101050,101880,101900,2,101900,6
A,13050,70300,71730,71750,6,71750,6
A,13100,71750,72030,72050,2,R1,72050,72050,72058,72078,0,R3,72078,101900,107330,107350,21,107350,23
A,13300,72050,72180,72200,1,72200,1
A,13350,72200,72280,72300,0,72300,0
A,13450,72300,72580,72600,2,R0,72600,72600,72608,72628,0,R2,72628,89000,91280,91300,9,91300,11
A,13500,72600,76030,76050,13,76050,13
A,13500,76050,76230,76250,1,R0,76250,76250,76258,76278,0,R2,76278,99400,99880,99900,3,99900,4
A,13600,76250,76330,76350,0,R1,76350,76350,76358,76378,0,R3,76378,116800,118430,118450,6,118450,6
A,13650,76350,76430,76450,0,76450,0
A,13650,76450,76830,76850,3,76850,3
A,13700,76850,77080,77100,2,R1,77100,77100,77108,77128,0,R3,77128,118450,118530,118550,0,118550,2
A,13700,77100,80580,80600,15,R0,80600,80600,80608,80628,0,R2,80628,104900,105180,105200,2,105200,17
A,13850,80600,80680,80700,0,R0,80700,80700,80708,80728,0,R2,80728,105200,106430,106450,3,106450,3
A,13900,80700,81030,81050,2,81050,2
A,13950,81050,81530,81550,3,81550,3
A,14050,81550,81630,81650,0,R0,81650,81650,81658,81678,0,R2,81678,106450,106530,106550,0,106550,0
A,14150,81650,81780,81800,1,R1,81800,81800,81808,81828,0,R2,81828,106550,107480,107500,4,107500,5
A,14150,81800,81880,81900,0,R0,81900,81900,81908,81928,0,R2,81928,107500,107580,107600,0,107600,0
A,14300,81900,81980,82000,0,R1,82000,82000,82008,82028,0,R3,82028,118550,118780,118800,1,118800,1
A,14400,82000,82080,82100,0,82100,0
A,14450,82100,82230,82250,1,R0,82250,82250,82258,82278,0,R2,82278,107600,108980,109000,8,109000,9
A,14550,82250,82330,82350,0,R0,82350,82350,82358,82378,0,R2,82378,109000,111280,111300,8,111300,8
A,14550,82350,83680,83700,7,83700,7
A,14600,83700,84430,84450,4,R0,84450,84450,84458,84478,0,R2,84478,113600,113980,114000,2,114000,6
A,14700,84450,84680,84700,2,84700,2
A,14700,84700,84830,84850,1,R0,84850,84850,84858,84878,0,R2,84878,114000,117080,117100,13,117100,14
A,14850,84850,84930,84950,0,84950,0
A,14850,84950,85180,85200,2,R0,85200,85200,85208,85228,0,R2,85228,117100,117180,117200,0,117200,2
A,14900,85200,85530,85550,2,85550,2
A,15150,85550,85880,85900,2,85900,2
A,15400,85900,86130,86150,2,R0,86150,86150,86158,86178,0,R3,86178,120500,121530,121550,5,121550,7
A,15650,86150,86280,86300,1,R1,86300,86300,86308,86328,0,R3,86328,121550,122030,122050,1,122050,2
A,15750,86300,86630,86650,2,R1,86650,86650,86658,86678,0,R3,86678,122050,122430,122450,1,122450,3
A,16000,86650,86980,87000,2,R1,87000,87000,87008,87028,0,R3,87028,122450,124680,124700,9,124700,11
A,16200,87000,87080,87100,0,87100,0
A,16250,87100,87530,87550,3,R0,87550,87550,87558,87578,0,R3,87578,124700,125280,125300,4,125300,7
A,16350,87550,87680,87700,1,87700,1
A,16500,87700,88130,88150,3,R1,88150,88150,88158,88178,0,R3,88178,125300,125730,125750,1,125750,4
A,16500,88150,88280,88300,1,R0,88300,88300,88308,88328,0,R2,88328,117200,120830,120850,12,120850,13
A,16850,88300,88430,88450,1,R0,88450,88450,88458,88478,0,R2,88478,120850,120930,120950,0,120950,1
A,16900,88450,88630,88650,1,R1,88650,88650,88658,88678,0,R3,88678,125750,125880,125900,1,125900,2
A,16950,88650,88830,88850,1,R0,88850,88850,88858,88878,0,R2,88878,120950,121030,121050,0,121050,1
A,17050,88850,89030,89050,1,R1,89050,89050,89058,89078,0,R3,89078,125900,132380,132400,25,132400,26
A,17300,89050,89830,89850,4,R1,89850,89850,89858,89878,0,R3,89878,132500,133180,133200,2,133200,6
A,17350,89850,90030,90050,1,90050,1
A,17350,90050,90130,90150,0,90150,0
A,17350,90150,90280,90300,1,R0,90300,90300,90308,90328,0,R2,90328,121700,121780,121800,0,121800,1
A,17400,90300,90530,90550,2,R1,90550,90550,90558,90578,0,R3,90578,133200,133380,133400,1,133400,3
A,17550,90550,92230,92250,8,R0,92250,92250,92258,92278,0,R3,92278,133400,136830,136850,14,136850,22
A,17550,92250,92330,92350,0,92350,0
A,17650,92350,93780,93800,8,R0,93800,93800,93808,93828,0,R3,93828,139500,139680,139700,1,139700,9
A,17800,93800,95630,95650,10,R1,95650,95650,95658,95678,0,R3,95678,139950,140730,140750,3,140750,13
A,17850,95650,97630,97650,8,R1,97650,97650,97658,97678,0,R2,97678,131850,131930,131950,0,131950,8
A,17850,97650,99730,99750,8,99750,8
A,17950,99750,100030,100050,2,R0,100050,100050,100058,100078,0,R3,100078,143950,144380,144400,1,144400,3
A,18000,100050,100230,100250,1,R0,100250,100250,100258,100278,0,R3,100278,144400,147180,147200,10,147200,11
A,18050,100250,100580,100600,2,100600,2
A,18200,100600,102130,102150,8,R0,102150,102150,102158,102178,0,R2,102178,134700,134980,135000,2,135000,10
A,18350,102150,102330,102350,2,102350,2
A,18350,102350,102530,102550,2,R0,102550,102550,102558,102578,0,R2,102578,135000,135230,135250,1,135250,3
A,18500,102550,102680,102700,1,R0,102700,102700,102708,102728,0,R2,102728,135250,136180,136200,3,136200,4
A,18750,102700,104980,105000,9,R0,105000,105000,105008,105028,0,R2,105028,137100,137180,137200,0,137200,9
A,18850,105000,105080,105100,0,105100,0
A,18950,105100,105480,105500,2,R0,105500,105500,105508,105528,0,R2,105528,137200,138080,138100,3,138100,5
A,19050,105500,106880,106900,5,106900,5
A,19050,106900,107730,107750,4,R1,107750,107750,107758,107778,0,R3,107778,147450,149480,149500,9,149500,13
A,19050,107750,109080,109100,8,R1,109100,109100,109108,109128,0,R3,109128,150650,151130,151150,2,151150,10
A,19050,109100,109280,109300,1,R1,109300,109300,109308,109328,0,R3,109328,151150,151230,151250,0,151250,1
A,19200,109300,109430,109450,1,R1,109450,109450,109458,109478,0,R3,109478,151250,153730,153750,12,153750,13
A,19350,109450,109530,109550,0,R1,109550,109550,109558,109578,0,R3,109578,153750,154380,154400,2,154400,2
A,19600,109550,109680,109700,1,109700,1
A,19700,109700,110180,110200,3,R1,110200,110200,110208,110228,0,R2,110228,144550,144630,144650,0,144650,3
A,19800,110200,110380,110400,2,R1,110400,110400,110408,110428,0,R2,110428,144650,147830,147850,13,147850,15
A,19850,110400,110530,110550,1,R1,110550,110550,110558,110578,0,R2,110578,147850,148030,148050,1,148050,2
A,19850,110550,110630,110650,0,R1,110650,110650,110658,110678,0,R2,110678,148050,148930,148950,4,148950,4
A,19900,110650,111180,111200,3,111200,3
A,19950,111200,111280,111300,0,111300,0
A,20000,111300,111380,111400,0,R0,111400,111400,111408,111428,0,R3,111428,154400,154830,154850,1,154850,1
A,20000,111400,111580,111600,2,R1,111600,111600,111608,111628,0,R2,111628,148950,149280,149300,1,149300,3
A,20100,111600,111830,111850,2,R1,111850,111850,111858,111878,0,R2,111878,149300,149880,149900,2,149900,4
A,20200,111850,113980,114000,8,R1,114000,114000,114008,114028,0,R3,114028,156700,158230,158250,6,158250,14
A,20300,114000,114130,114150,1,114150,1
A,20350,114150,114280,114300,1,R0,114300,114300,114308,114328,0,R2,114328,149900,149980,150000,0,150000,1
A,20400,114300,114580,114600,2,R1,114600,114600,114608,114628,0,R3,114628,158250,159030,159050,2,159050,4
A,20450,114600,114780,114800,1,R1,114800,114800,114808,114828,0,R3,114828,159050,160030,160050,5,160050,6
A,20550,114800,114880,114900,0,114900,0
A,20800,114900,117180,117200,11,117200,11
A,20850,117200,117630,117650,3,R1,117650,117650,117658,117678,0,R2,117678,150800,150880,150900,0,150900,3
A,20900,117650,117880,117900,2,117900,2
A,20950,117900,118630,118650,3,R1,118650,118650,118658,118678,0,R3,118678,164650,166130,166150,6,166150,9
A,20950,118650,118730,118750,0,118750,0
A,21100,118750,119280,119300,4,119300,4
A,21300,119300,119380,119400,0,R0,119400,119400,119408,119428,0,R3,119428,166150,166330,166350,1,166350,1
A,21300,119400,119930,119950,3,119950,3
A,21400,119950,120480,120500,3,120500,3
A,21550,120500,120680,120700,2,R0,120700,120700,120708,120728,0,R2,120728,150900,151380,151400,1,151400,3
A,21600,120700,121680,121700,4,121700,4
A,21650,121700,124080,124100,11,R0,124100,124100,124108,124128,0,R2,124128,151400,151480,151500,0,151500,11
A,21850,124100,124780,124800,3,R1,124800,124800,124808,124828,0,R2,124828,151500,152780,152800,6,152800,9
A,21900,124800,124980,125000,2,125000,2
A,21950,125000,125130,125150,1,125150,1
A,22350,125150,125480,125500,2,R0,125500,125500,125508,125528,0,R2,125528,152800,153430,153450,3,153450,5
A,22450,125500,125830,125850,3,R0,125850,125850,125858,125878,0,R2,125878,153450,154080,154100,3,154100,6
A,22500,125850,125930,125950,0,125950,0
A,22650,125950,127180,127200,6,R1,127200,127200,127208,127228,0,R3,127228,174950,175580,175600,3,175600,9
A,22700,127200,127380,127400,1,R0,127400,127400,127408,127428,0,R3,127428,175600,175680,175700,0,175700,1
A,22750,127400,127530,127550,1,R1,127550,127550,127558,127578,0,R3,127578,175700,182780,182800,27,182800,28
A,22800,127550,132730,132750,17,R0,132750,132750,132758,132778,0,R2,132778,162600,167980,168000,19,168000,36
A,22900,132750,133880,133900,4,R0,133900,133900,133908,133928,0,R2,133928,168250,168930,168950,2,168950,6
A,22950,133900,133980,134000,0,134000,0
A,23000,134000,134330,134350,3,R1,134350,134350,134358,134378,0,R2,134378,168950,169030,169050,0,169050,3
A,23150,134350,137280,137300,13,R1,137300,137300,137308,137328,0,R3,137328,186950,189780,189800,11,189800,24
A,23150,137300,137530,137550,2,R1,137550,137550,137558,137578,0,R3,137578,189800,190630,190650,3,190650,5
A,23400,137550,138680,138700,5,R0,138700,138700,138708,138728,0,R3,138728,190800,191880,191900,4,191900,9
A,23450,138700,138830,138850,1,R0,138850,138850,138858,138878,0,R3,138878,191900,192980,193000,5,193000,6
A,23700,138850,139030,139050,1,R0,139050,139050,139058,139078,0,R3,139078,193000,193080,193100,0,193100,1
A,23750,139050,139180,139200,1,R0,139200,139200,139208,139228,0,R3,139228,193100,193730,193750,3,193750,4
A,23800,139200,139480,139500,2,R0,139500,139500,139508,139528,0,R3,139528,193750,198030,198050,15,198050,17
A,24000,139500,139630,139650,1,139650,1
A,24000,139650,139780,139800,1,R0,139800,139800,139808,139828,0,R3,139828,198050,198730,198750,2,198750,3
A,24050,139800,139880,139900,0,139900,0
A,24100,139900,140180,140200,2,140200,2
A,24100,140200,140330,140350,1,R0,140350,140350,140358,140378,0,R3,140378,198750,199280,199300,2,199300,3
A,24200,140350,140530,140550,1,140550,1
A,24300,140550,140680,140700,1,R1,140700,140700,140708,140728,0,R2,140728,169250,169330,169350,0,169350,1
A,24300,140700,140880,140900,1,140900,1
A,24300,140900,140980,141000,0,R0,141000,141000,141008,141028,0,R3,141028,199300,199380,199400,0,199400,0
A,24350,141000,141080,141100,0,R0,141100,141100,141108,141128,0,R3,141128,199400,201080,201100,6,201100,6
A,24500,141100,141280,141300,1,141300,1
A,24550,141300,141480,141500,1,141500,1
A,24600,141500,145130,145150,13,R1,145150,145150,145158,145178,0,R3,145178,203300,203680,203700,3,203700,16
A,24650,145150,146880,146900,7,R1,146900,146900,146908,146928,0,R3,146928,206600,207030,207050,1,207050,8
A,24650,146900,147830,147850,4,R0,147850,147850,147858,147878,0,R3,147878,207050,209330,209350,9,209350,13
A,24650,147850,148030,148050,1,148050,1
A,24750,148050,148180,148200,1,148200,1
A,24850,148200,148330,148350,1,R1,148350,148350,148358,148378,0,R2,148378,170400,170830,170850,1,170850,2
A,25000,148350,148480,148500,1,R0,148500,148500,148508,148528,0,R3,148528,209350,211780,211800,9,211800,10
A,25000,148500,148880,148900,2,148900,2
A,25700,148900,148980,149000,0,R1,149000,149000,149008,149028,0,R2,149028,170850,171530,171550,2,171550,2
A,25750,149000,151180,151200,10,R1,151200,151200,151208,151228,0,R2,151228,175400,177230,177250,7,177250,17
A,25950,151200,152280,152300,5,152300,5
A,26100,152300,152380,152400,0,R1,152400,152400,152408,152428,0,R2,152428,177250,179330,179350,8,179350,8
A,26200,152400,153080,153100,4,R1,153100,153100,153108,153128,0,R2,153128,179350,181380,181400,7,181400,11
A,26350,153100,153180,153200,0,R0,153200,153200,153208,153228,0,R2,153228,181400,181630,181650,1,181650,1
A,26400,153200,153430,153450,2,R0,153450,153450,153458,153478,0,R2,153478,181650,182180,182200,2,182200,4
A,26400,153450,155830,155850,11,R0,155850,155850,155858,155878,0,R3,155878,215550,217780,217800,9,217800,20
A,26450,155850,155980,156000,1,R0,156000,156000,156008,156028,0,R3,156028,217800,217980,218000,1,218000,2
A,26500,156000,157530,157550,6,157550,6
A,26800,157550,157730,157750,1,R1,157750,157750,157758,157778,0,R3,157778,235050,236980,237000,9,237000,10
A,26850,157750,159080,159100,5,R0,159100,159100,159108,159128,0,R2,159128,183050,185130,185150,9,185150,14
A,27050,159100,159180,159200,0,R0,159200,159200,159208,159228,0,R2,159228,185150,185830,185850,3,185850,3
A,27050,159200,159980,160000,3,R0,160000,160000,160008,160028,0,R2,160028,185850,185930,185950,0,185950,3
A,27100,160000,160280,160300,3,160300,3
A,27150,160300,160580,160600,2,R1,160600,160600,160608,160628,0,R2,160628,185950,186330,186350,2,186350,4
A,27300,160600,164680,164700,14,R0,164700,164700,164708,164728,0,R2,164728,192350,192730,192750,2,192750,16
A,27350,164700,164780,164800,0,R1,164800,164800,164808,164828,0,R3,164828,238400,238530,238550,1,238550,1
A,27550,164800,166380,166400,10,R1,166400,166400,166408,166428,0,R2,166428,194000,194480,194500,2,194500,12
A,27600,166400,166530,166550,1,166550,1
A,27700,166550,166730,166750,1,R1,166750,166750,166758,166778,0,R2,166778,194500,194630,194650,1,194650,2
A,27800,166750,169330,169350,10,R0,169350,169350,169358,169378,0,R3,169378,243700,244580,244600,3,244600,13
A,27950,169350,169430,169450,0,169450,0
A,27950,169450,170630,170650,5,R1,170650,170650,170658,170678,0,R3,170678,244600,247480,247500,12,247500,17
A,28050,170650,170730,170750,0,170750,0
A,28100,170750,170830,170850,0,R1,170850,170850,170858,170878,0,R3,170878,247500,250930,250950,12,250950,12
A,28200,170850,171080,171100,2,R1,171100,171100,171108,171128,0,R3,171128,250950,251530,251550,2,251550,4
A,28250,171100,171180,171200,0,171200,0
A,28300,171200,171380,171400,1,R1,171400,171400,171408,171428,0,R3,171428,251550,252380,252400,5,252400,6
A,28300,171400,171480,171500,0,R0,171500,171500,171508,171528,0,R2,171528,199050,200180,200200,4,200200,4
A,28500,171500,171580,171600,0,R0,171600,171600,171608,171628,0,R2,171628,200200,200930,200950,3,200950,3
A,28550,171600,171830,171850,2,171850,2
A,28750,171850,172480,172500,4,172500,4
A,28800,172500,172680,172700,1,R1,172700,172700,172708,172728,0,R2,172728,203550,203830,203850,1,203850,2
A,28850,172700,172830,172850,1,172850,1
A,29300,172850,173030,173050,2,R1,173050,173050,173058,173078,0,R2,173078,203850,204780,204800,3,204800,5
A,29350,173050,175530,175550,10,175550,10
A,29400,175550,176180,176200,3,R0,176200,176200,176208,176228,0,R2,176228,211200,211380,211400,1,211400,4
A,29450,176200,176330,176350,1,R0,176350,176350,176358,176378,0,R2,176378,211400,211480,211500,0,211500,1
A,29450,176350,177030,177050,3,R1,177050,177050,177058,177078,0,R2,177078,211500,211580,211600,0,211600,3
A,29450,177050,178080,178100,4,R1,178100,178100,178108,178128,0,R3,178128,252400,254680,254700,9,254700,13
A,29450,178100,178180,178200,0,R0,178200,178200,178208,178228,0,R2,178228,213000,213880,213900,3,213900,3
A,29600,178200,178630,178650,3,178650,3
A,29650,178650,179030,179050,2,179050,2
A,29650,179050,179780,179800,4,R1,179800,179800,179808,179828,0,R3,179828,254700,256230,256250,6,256250,10
A,29850,179800,181680,181700,7,R1,181700,181700,181708,181728,0,R2,181728,213900,214530,214550,2,214550,9
A,29850,181700,181880,181900,1,181900,1
A,30000,181900,182330,182350,3,R0,182350,182350,182358,182378,0,R2,182378,214550,215030,215050,3,215050,6
A,30100,182350,182480,182500,1,182500,1
A,30150,182500,185480,185500,10,R0,185500,185500,185508,185528,0,R2,185528,217550,218730,218750,11,218750,21
A,30300,185500,185730,185750,2,R0,185750,185750,185758,185778,0,R2,185778,218750,221080,221100,11,221100,13
A,30550,185750,186730,186750,4,R0,186750,186750,186758,186778,0,R3,186778,257900,259530,259550,5,259550,9
A,30600,186750,186830,186850,0,R1,186850,186850,186858,186878,0,R2,186878,223950,224630,224650,2,224650,2
A,30700,186850,187830,187850,4,187850,4
A,30950,187850,188880,188900,4,R0,188900,188900,188908,188928,0,R2,188928,227400,227680,227700,1,227700,5
A,31100,188900,188980,189000,0,189000,0
A,31100,189000,189130,189150,1,189150,1
A,31150,189150,189280,189300,1,R0,189300,189300,189308,189328,0,R2,189328,227700,228030,228050,1,228050,2
A,31250,189300,190080,190100,4,190100,4
A,31350,190100,190180,190200,0,190200,0
A,31450,190200,190380,190400,1,190400,1
